Date,Open,High,Low,Close,Volume
,LTBR,LTBR,LTBR,LTBR,LTBR
2023-01-03,3.8499999046325684,3.990000009536743,3.799999952316284,3.8399999141693115,29500
2023-01-04,3.8399999141693115,3.9200000762939453,3.759999990463257,3.799999952316284,41400
2023-01-05,3.8299999237060547,3.9100000858306885,3.799999952316284,3.859999895095825,16000
2023-01-06,3.869999885559082,4.050000190734863,3.809999942779541,4.039999961853027,33700
2023-01-09,4.050000190734863,4.53000020980835,4.050000190734863,4.53000020980835,122900
2023-01-10,4.739999771118164,4.739999771118164,4.329999923706055,4.449999809265137,26900
2023-01-11,4.449999809265137,4.849999904632568,4.449999809265137,4.75,64600
2023-01-12,4.75,4.75,4.440000057220459,4.610000133514404,115700
2023-01-13,4.489999771118164,4.579999923706055,4.420000076293945,4.5,69200
2023-01-17,4.519999980926514,4.579999923706055,4.400000095367432,4.429999828338623,43900
2023-01-18,4.460000038146973,4.5,4.099999904632568,4.130000114440918,59100
2023-01-19,4.090000152587891,4.25,4.090000152587891,4.21999979019165,22000
2023-01-20,4.300000190734863,4.510000228881836,4.269999980926514,4.46999979019165,55500
2023-01-23,4.570000171661377,4.590000152587891,4.409999847412109,4.480000019073486,60600
2023-01-24,4.46999979019165,4.849999904632568,4.46999979019165,4.820000171661377,105500
2023-01-25,4.75,4.78000020980835,4.349999904632568,4.349999904632568,96200
2023-01-26,4.400000095367432,4.440000057220459,4.119999885559082,4.139999866485596,76700
2023-01-27,4.119999885559082,4.380000114440918,4.119999885559082,4.260000228881836,81500
2023-01-30,4.300000190734863,4.320000171661377,4.150000095367432,4.190000057220459,54900
2023-01-31,4.179999828338623,4.389999866485596,4.179999828338623,4.260000228881836,49600
2023-02-01,4.21999979019165,4.329999923706055,4.099999904632568,4.230000019073486,71500
2023-02-02,4.320000171661377,4.320000171661377,4.079999923706055,4.139999866485596,100200
2023-02-03,4.130000114440918,4.369999885559082,4.130000114440918,4.170000076293945,66400
2023-02-06,4.119999885559082,4.199999809265137,4.03000020980835,4.170000076293945,44500
2023-02-07,4.210000038146973,4.25,4.03000020980835,4.170000076293945,58700
2023-02-08,4.170000076293945,4.25,4.090000152587891,4.119999885559082,28600
2023-02-09,4.170000076293945,4.349999904632568,4.039999961853027,4.090000152587891,59300
2023-02-10,4.059999942779541,4.099999904632568,4.03000020980835,4.090000152587891,30200
2023-02-13,4.170000076293945,4.349999904632568,4.150000095367432,4.210000038146973,51400
2023-02-14,4.190000057220459,4.5,4.130000114440918,4.489999771118164,79300
2023-02-15,4.480000019073486,4.679999828338623,4.400000095367432,4.630000114440918,52500
2023-02-16,4.539999961853027,4.699999809265137,4.539999961853027,4.599999904632568,47400
2023-02-17,4.659999847412109,4.659999847412109,4.300000190734863,4.320000171661377,31400
2023-02-21,4.130000114440918,4.269999980926514,4.079999923706055,4.079999923706055,46200
2023-02-22,4.150000095367432,4.289999961853027,4.150000095367432,4.159999847412109,19500
2023-02-23,4.25,4.260000228881836,4.110000133514404,4.139999866485596,30600
2023-02-24,4.139999866485596,4.139999866485596,4.050000190734863,4.050000190734863,13700
2023-02-27,4.139999866485596,4.25,4.050000190734863,4.25,38500
2023-02-28,4.25,4.28000020980835,4.210000038146973,4.260000228881836,25500
2023-03-01,4.230000019073486,4.489999771118164,4.230000019073486,4.389999866485596,50000
2023-03-02,4.420000076293945,4.489999771118164,4.329999923706055,4.460000038146973,29500
2023-03-03,4.460000038146973,4.659999847412109,4.429999828338623,4.610000133514404,50600
2023-03-06,4.449999809265137,4.480000019073486,4.21999979019165,4.230000019073486,38000
2023-03-07,4.360000133514404,4.420000076293945,4.059999942779541,4.130000114440918,31600
2023-03-08,4.150000095367432,4.360000133514404,4.03000020980835,4.340000152587891,24500
2023-03-09,4.289999961853027,4.329999923706055,4.150000095367432,4.150000095367432,28600
2023-03-10,4.150000095367432,4.170000076293945,3.890000104904175,3.9700000286102295,63900
2023-03-13,3.9600000381469727,4.03000020980835,3.75,3.8499999046325684,67200
2023-03-14,3.940000057220459,3.990000009536743,3.680000066757202,3.7100000381469727,55700
2023-03-15,3.7100000381469727,3.9000000953674316,3.680000066757202,3.819999933242798,49900
2023-03-16,3.759999990463257,4.010000228881836,3.759999990463257,3.9000000953674316,38100
2023-03-17,3.940000057220459,3.9700000286102295,3.809999942779541,3.819999933242798,31600
2023-03-20,3.6700000762939453,3.8499999046325684,3.6500000953674316,3.799999952316284,74100
2023-03-21,3.799999952316284,3.930000066757202,3.799999952316284,3.9200000762939453,33300
2023-03-22,3.890000104904175,3.9800000190734863,3.880000114440918,3.9000000953674316,23300
2023-03-23,3.880000114440918,3.9700000286102295,3.799999952316284,3.8399999141693115,13900
2023-03-24,3.809999942779541,3.8499999046325684,3.6500000953674316,3.740000009536743,53500
2023-03-27,3.759999990463257,4.070000171661377,3.759999990463257,3.9800000190734863,46000
2023-03-28,4.010000228881836,4.079999923706055,3.950000047683716,3.9700000286102295,17100
2023-03-29,4.019999980926514,4.019999980926514,3.819999933242798,3.9200000762939453,45600
2023-03-30,4.0,4.079999923706055,3.940000057220459,4.019999980926514,22600
2023-03-31,4.070000171661377,4.099999904632568,4.0,4.099999904632568,37000
2023-04-03,4.110000133514404,4.130000114440918,3.859999895095825,3.940000057220459,30900
2023-04-04,3.9800000190734863,4.010000228881836,3.700000047683716,3.869999885559082,38400
2023-04-05,3.9000000953674316,3.990000009536743,3.8299999237060547,3.9000000953674316,17000
2023-04-06,3.819999933242798,3.9700000286102295,3.799999952316284,3.940000057220459,18000
2023-04-10,3.9200000762939453,3.9800000190734863,3.799999952316284,3.950000047683716,18300
2023-04-11,3.9800000190734863,4.099999904632568,3.9700000286102295,4.0,30300
2023-04-12,4.099999904632568,4.139999866485596,4.010000228881836,4.019999980926514,22800
2023-04-13,4.050000190734863,4.119999885559082,3.9100000858306885,3.940000057220459,24700
2023-04-14,4.0,4.090000152587891,3.940000057220459,3.990000009536743,46600
2023-04-17,3.990000009536743,4.0,3.9000000953674316,3.9000000953674316,30100
2023-04-18,3.9100000858306885,4.03000020980835,3.8499999046325684,4.0,13500
2023-04-19,3.9800000190734863,4.03000020980835,3.880000114440918,3.930000066757202,11000
2023-04-20,3.9200000762939453,3.9700000286102295,3.9000000953674316,3.930000066757202,19000
2023-04-21,3.9100000858306885,3.940000057220459,3.8399999141693115,3.8399999141693115,18600
2023-04-24,3.8299999237060547,3.880000114440918,3.799999952316284,3.799999952316284,22200
2023-04-25,3.809999942779541,3.9000000953674316,3.690000057220459,3.690000057220459,21900
2023-04-26,3.7699999809265137,3.799999952316284,3.549999952316284,3.5899999141693115,30000
2023-04-27,3.609999895095825,3.7699999809265137,3.549999952316284,3.6600000858306885,19500
2023-04-28,3.6600000858306885,3.7699999809265137,3.5799999237060547,3.680000066757202,11700
2023-05-01,3.690000057220459,3.759999990463257,3.5799999237060547,3.5799999237060547,17600
2023-05-02,3.569999933242798,3.5899999141693115,3.390000104904175,3.549999952316284,54900
2023-05-03,3.549999952316284,3.5999999046325684,3.4100000858306885,3.4200000762939453,23200
2023-05-04,3.4000000953674316,3.4800000190734863,3.319999933242798,3.4000000953674316,26300
2023-05-05,3.440000057220459,3.4800000190734863,3.3299999237060547,3.3299999237060547,34500
2023-05-08,3.3299999237060547,3.549999952316284,3.3299999237060547,3.4800000190734863,27400
2023-05-09,3.509999990463257,3.990000009536743,3.509999990463257,3.9800000190734863,60800
2023-05-10,3.9800000190734863,4.429999828338623,3.9100000858306885,4.420000076293945,69600
2023-05-11,4.320000171661377,4.489999771118164,3.9000000953674316,3.9200000762939453,99300
2023-05-12,3.950000047683716,4.25,3.950000047683716,4.110000133514404,31300
2023-05-15,4.269999980926514,4.5,4.159999847412109,4.489999771118164,62900
2023-05-16,4.650000095367432,4.679999828338623,4.300000190734863,4.309999942779541,74000
2023-05-17,4.360000133514404,4.46999979019165,4.159999847412109,4.239999771118164,47400
2023-05-18,4.21999979019165,4.449999809265137,4.21999979019165,4.380000114440918,42700
2023-05-19,4.449999809265137,4.599999904632568,4.309999942779541,4.46999979019165,46500
2023-05-22,4.539999961853027,4.699999809265137,4.460000038146973,4.699999809265137,66400
2023-05-23,4.75,5.409999847412109,4.739999771118164,5.340000152587891,127000
2023-05-24,5.389999866485596,5.389999866485596,4.619999885559082,4.730000019073486,85400
2023-05-25,4.75,5.019999980926514,4.599999904632568,4.599999904632568,61600
2023-05-26,4.599999904632568,4.75,4.53000020980835,4.610000133514404,30600
2023-05-30,4.639999866485596,4.829999923706055,4.429999828338623,4.53000020980835,39900
2023-05-31,4.5,4.5,4.340000152587891,4.360000133514404,27800
2023-06-01,4.369999885559082,4.679999828338623,4.300000190734863,4.570000171661377,76400
2023-06-02,4.650000095367432,4.739999771118164,4.510000228881836,4.590000152587891,41200
2023-06-05,4.690000057220459,4.699999809265137,4.440000057220459,4.559999942779541,35800
2023-06-06,4.579999923706055,4.889999866485596,4.570000171661377,4.800000190734863,53400
2023-06-07,4.880000114440918,5.0,4.800000190734863,4.949999809265137,34900
2023-06-08,4.980000019073486,5.0,4.699999809265137,4.829999923706055,34400
2023-06-09,4.829999923706055,4.960000038146973,4.739999771118164,4.809999942779541,26200
2023-06-12,4.829999923706055,5.050000190734863,4.829999923706055,5.010000228881836,55500
2023-06-13,5.090000152587891,5.090000152587891,4.699999809265137,4.710000038146973,43700
2023-06-14,4.710000038146973,4.880000114440918,4.690000057220459,4.769999980926514,40500
2023-06-15,4.769999980926514,5.28000020980835,4.769999980926514,5.110000133514404,127200
2023-06-16,5.199999809265137,5.460000038146973,5.159999847412109,5.269999980926514,153300
2023-06-20,5.440000057220459,5.940000057220459,5.349999904632568,5.659999847412109,221000
2023-06-21,5.829999923706055,5.849999904632568,5.579999923706055,5.639999866485596,131500
2023-06-22,5.630000114440918,5.849999904632568,5.539999961853027,5.599999904632568,41400
2023-06-23,5.599999904632568,5.860000133514404,5.5,5.659999847412109,93200
2023-06-26,5.699999809265137,5.860000133514404,5.599999904632568,5.75,94800
2023-06-27,5.75,5.860000133514404,5.28000020980835,5.28000020980835,85600
2023-06-28,5.260000228881836,5.550000190734863,5.199999809265137,5.46999979019165,46300
2023-06-29,5.5,5.75,5.5,5.630000114440918,63400
2023-06-30,5.769999980926514,5.940000057220459,5.679999828338623,5.820000171661377,65500
2023-07-03,5.900000095367432,5.949999809265137,5.28000020980835,5.449999809265137,99100
2023-07-05,5.519999980926514,5.579999923706055,5.090000152587891,5.130000114440918,101700
2023-07-06,5.059999942779541,5.28000020980835,4.760000228881836,5.130000114440918,116600
2023-07-07,5.079999923706055,5.539999961853027,5.079999923706055,5.519999980926514,74100
2023-07-10,5.559999942779541,6.179999828338623,5.519999980926514,6.059999942779541,123400
2023-07-11,6.139999866485596,6.289999961853027,5.949999809265137,6.159999847412109,112900
2023-07-12,6.21999979019165,6.300000190734863,5.710000038146973,5.929999828338623,99000
2023-07-13,6.070000171661377,6.070000171661377,5.78000020980835,6.0,59000
2023-07-14,6.039999961853027,6.039999961853027,5.559999942779541,5.71999979019165,57300
2023-07-17,5.849999904632568,6.400000095367432,5.769999980926514,6.21999979019165,143600
2023-07-18,6.289999961853027,6.460000038146973,6.019999980926514,6.440000057220459,150700
2023-07-19,6.409999847412109,6.409999847412109,6.090000152587891,6.170000076293945,43700
2023-07-20,6.25,6.340000152587891,5.650000095367432,5.800000190734863,111500
2023-07-21,5.800000190734863,5.900000095367432,5.670000076293945,5.730000019073486,33500
2023-07-24,5.78000020980835,6.119999885559082,5.659999847412109,6.0,73600
2023-07-25,5.929999828338623,6.199999809265137,5.880000114440918,6.199999809265137,63600
2023-07-26,6.190000057220459,6.400000095367432,6.010000228881836,6.190000057220459,34500
2023-07-27,6.139999866485596,6.139999866485596,5.75,5.849999904632568,85200
2023-07-28,6.059999942779541,6.190000057220459,5.820000171661377,6.179999828338623,82300
2023-07-31,6.199999809265137,6.699999809265137,6.190000057220459,6.639999866485596,139700
2023-08-01,6.659999847412109,6.659999847412109,6.329999923706055,6.510000228881836,42200
2023-08-02,6.329999923706055,6.400000095367432,5.800000190734863,6.150000095367432,126000
2023-08-03,5.949999809265137,6.449999809265137,5.949999809265137,6.329999923706055,63800
2023-08-04,6.329999923706055,6.679999828338623,6.119999885559082,6.5,55300
2023-08-07,6.519999980926514,6.570000171661377,6.25,6.340000152587891,85000
2023-08-08,6.329999923706055,6.329999923706055,6.039999961853027,6.139999866485596,54200
2023-08-09,6.139999866485596,6.150000095367432,5.849999904632568,5.900000095367432,49900
2023-08-10,6.019999980926514,6.260000228881836,5.900000095367432,6.090000152587891,76900
2023-08-11,6.099999904632568,6.21999979019165,5.940000057220459,6.179999828338623,60000
2023-08-14,6.150000095367432,6.150000095367432,5.619999885559082,5.699999809265137,67000
2023-08-15,5.710000038146973,5.789999961853027,5.369999885559082,5.5,94200
2023-08-16,5.519999980926514,5.650000095367432,5.130000114440918,5.300000190734863,91000
2023-08-17,5.309999942779541,5.380000114440918,4.320000171661377,4.369999885559082,269200
2023-08-18,4.480000019073486,4.900000095367432,4.400000095367432,4.78000020980835,138000
2023-08-21,4.800000190734863,5.210000038146973,4.460000038146973,4.570000171661377,202400
2023-08-22,4.739999771118164,4.800000190734863,4.579999923706055,4.679999828338623,51900
2023-08-23,4.71999979019165,4.960000038146973,4.679999828338623,4.869999885559082,60200
2023-08-24,4.909999847412109,5.010000228881836,4.789999961853027,4.880000114440918,67400
2023-08-25,4.900000095367432,4.980000019073486,4.679999828338623,4.829999923706055,47800
2023-08-28,4.829999923706055,4.829999923706055,4.550000190734863,4.559999942779541,61300
2023-08-29,4.510000228881836,4.690000057220459,4.050000190734863,4.099999904632568,261400
2023-08-30,4.090000152587891,4.360000133514404,4.050000190734863,4.239999771118164,91900
2023-08-31,4.289999961853027,4.400000095367432,4.190000057220459,4.349999904632568,63300
2023-09-01,4.46999979019165,4.599999904632568,4.340000152587891,4.550000190734863,72200
2023-09-05,4.489999771118164,4.619999885559082,4.28000020980835,4.389999866485596,66900
2023-09-06,4.360000133514404,4.480000019073486,4.150000095367432,4.269999980926514,72900
2023-09-07,4.25,4.380000114440918,4.099999904632568,4.380000114440918,33500
2023-09-08,4.380000114440918,4.489999771118164,4.21999979019165,4.309999942779541,41800
2023-09-11,4.25,4.53000020980835,4.25,4.449999809265137,41500
2023-09-12,4.400000095367432,4.619999885559082,4.400000095367432,4.53000020980835,53200
2023-09-13,4.53000020980835,4.570000171661377,4.409999847412109,4.489999771118164,40700
2023-09-14,4.519999980926514,4.630000114440918,4.440000057220459,4.5,57700
2023-09-15,4.519999980926514,4.610000133514404,4.28000020980835,4.369999885559082,81300
2023-09-18,4.369999885559082,4.510000228881836,4.159999847412109,4.389999866485596,87400
2023-09-19,4.420000076293945,4.510000228881836,4.25,4.309999942779541,58200
2023-09-20,4.349999904632568,4.769999980926514,4.150000095367432,4.610000133514404,143100
2023-09-21,4.519999980926514,4.730000019073486,4.400000095367432,4.630000114440918,54100
2023-09-22,4.690000057220459,4.929999828338623,4.679999828338623,4.849999904632568,94600
2023-09-25,4.849999904632568,4.949999809265137,4.550000190734863,4.710000038146973,134600
2023-09-26,4.71999979019165,4.769999980926514,4.429999828338623,4.480000019073486,52500
2023-09-27,4.5,4.670000076293945,4.429999828338623,4.449999809265137,48600
2023-09-28,4.449999809265137,4.539999961853027,4.429999828338623,4.480000019073486,31100
2023-09-29,4.590000152587891,4.78000020980835,4.429999828338623,4.489999771118164,28400
2023-10-02,4.480000019073486,4.610000133514404,4.260000228881836,4.329999923706055,39600
2023-10-03,4.340000152587891,4.400000095367432,4.159999847412109,4.190000057220459,28500
2023-10-04,4.190000057220459,4.25,4.070000171661377,4.130000114440918,42600
2023-10-05,4.179999828338623,4.670000076293945,4.179999828338623,4.420000076293945,45800
2023-10-06,4.400000095367432,4.690000057220459,4.400000095367432,4.53000020980835,63500
